Estádio Major José Levy Sobrinho, Limeira, São Paulo, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|893.0|722
Estádio 19 de Outubro, Ijuí, Rio Grande do Sul, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|2028.0|1609
Estádio José Pinheiro Borda, Porto Alegre, Rio Grande do Sul, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|2041.0|1469
Estádio Pedro Alves do Nascimento, Patrocínio, Minas Gerais, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|728.0|636
Estádio Primeiro de Maio, São Bernardo do Campo, São Paulo, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|916.0|733
Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|706.0|568
Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|1929.0|1535
Estádio Dr. Oswaldo Teixeira Duarte, São Paulo, São Paulo, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|980.0|819
Allianz Parque, São Paulo, São Paulo, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|798.0|662
Estádio Joaquim Portugal, São João Del Rei, Minas Gerais, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|1454.0|1133
Estádio Brinco de Ouro da Princesa, Campinas, São Paulo, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|1056.0|844
Estádio Doutor Adhemar de Barros, Araraquara, São Paulo, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|1104.0|933
Estádio Santa Cruz, Ribeirão Preto, São Paulo, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|1267.0|951
Estádio Raimundo Sampaio, Belo Horizonte, Minas Gerais, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|1572.0|1198
Estádio Major José Levy Sobrinho, Limeira, São Paulo, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|1105.0|862
Estádio Pedro Alves do Nascimento, Patrocínio, Minas Gerais, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|1598.0|1171
Estádio Primeiro de Maio, São Bernardo do Campo, São Paulo, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|1009.0|815
Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|1191.0|932
Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|1888.0|1489
Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|Neo Química Arena, São Paulo, São Paulo, Brazil|1173.0|806
Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|Neo Química Arena, São Paulo, São Paulo, Brazil|1008.0|812
Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|Neo Química Arena, São Paulo, São Paulo, Brazil|209.0|194
Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|Neo Química Arena, São Paulo, São Paulo, Brazil|1053.0|885
Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|Neo Química Arena, São Paulo, São Paulo, Brazil|906.0|727
Estádio Joaquim Portugal, São João Del Rei, Minas Gerais, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|394.0|323
Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|1471.0|1025
Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|1234.0|840
Estádio Santa Cruz, Ribeirão Preto, São Paulo, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|285.0|223
Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|1068.0|845
Estádio Raimundo Sampaio, Belo Horizonte, Minas Gerais, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|512.0|383
Estádio 19 de Outubro, Ijuí, Rio Grande do Sul, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|1213.0|983
Estádio José Pinheiro Borda, Porto Alegre, Rio Grande do Sul, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|1226.0|859
Estádio Pedro Alves do Nascimento, Patrocínio, Minas Gerais, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|616.0|432
Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|131.0|125
Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|1114.0|912
Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|826.0|660
Neo Química Arena, São Paulo, São Paulo, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|1295.0|918
Allianz Parque, São Paulo, São Paulo, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|1086.0|753
Estádio Joaquim Portugal, São João Del Rei, Minas Gerais, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|1742.0|1228
Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|1357.0|953
Estádio Doutor Adhemar de Barros, Araraquara, São Paulo, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|1266.0|1020
Estádio Santa Cruz, Ribeirão Preto, São Paulo, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|1555.0|1041
Estádio Raimundo Sampaio, Belo Horizonte, Minas Gerais, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|1860.0|1297
Estádio Major José Levy Sobrinho, Limeira, São Paulo, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|1393.0|953
Estádio Pedro Alves do Nascimento, Patrocínio, Minas Gerais, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|1886.0|1268
Estádio Primeiro de Maio, São Bernardo do Campo, São Paulo, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|1297.0|908
Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|1478.0|1021
Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|2175.0|1568
Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|Estádio Municipal Dr. Novelli Júnior, Itu, São Paulo, Brazil|1271.0|921
Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|Estádio Municipal Dr. Novelli Júnior, Itu, São Paulo, Brazil|983.0|826
Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|Estádio Municipal Dr. Novelli Júnior, Itu, São Paulo, Brazil|242.0|209
Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|Estádio Municipal Dr. Novelli Júnior, Itu, São Paulo, Brazil|1029.0|876
Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|Estádio Municipal Dr. Novelli Júnior, Itu, São Paulo, Brazil|939.0|740
Neo Química Arena, São Paulo, São Paulo, Brazil|Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|26.4|81
Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|1307.0|917
Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|1422.0|972
Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|1186.0|802
Estádio Doutor Adhemar de Barros, Araraquara, São Paulo, Brazil|Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|300.0|258
Estádio Santa Cruz, Ribeirão Preto, São Paulo, Brazil|Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|334.0|266
Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|1020.0|806
Estádio Raimundo Sampaio, Belo Horizonte, Minas Gerais, Brazil|Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|603.0|471
Estádio Municipal Dr. Novelli Júnior, Itu, São Paulo, Brazil|Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|158.0|153
Estádio 19 de Outubro, Ijuí, Rio Grande do Sul, Brazil|Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|1191.0|929
Estádio José Pinheiro Borda, Porto Alegre, Rio Grande do Sul, Brazil|Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|1179.0|822
Estádio Pedro Alves do Nascimento, Patrocínio, Minas Gerais, Brazil|Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|665.0|474
Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|222.0|217
Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|1066.0|864
Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|918.0|747
Neo Química Arena, São Paulo, São Paulo, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|1154.0|797
Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|1166.0|792
Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|1215.0|830
Estádio Doutor Adhemar de Barros, Araraquara, São Paulo, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|1380.0|909
Estádio Santa Cruz, Ribeirão Preto, São Paulo, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|1413.0|917
Estádio Raimundo Sampaio, Belo Horizonte, Minas Gerais, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|1718.0|1176
Estádio Municipal Dr. Novelli Júnior, Itu, São Paulo, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|1133.0|795
Estádio Pedro Alves do Nascimento, Patrocínio, Minas Gerais, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|1745.0|1146
Estádio Primeiro de Maio, São Bernardo do Campo, São Paulo, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|1155.0|785
Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|1337.0|899
Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|2034.0|1447
Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|Estádio Urbano Caldeira, Santos, São Paulo, Brazil|1256.0|900
Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|Estádio Urbano Caldeira, Santos, São Paulo, Brazil|1372.0|957
Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|Estádio Urbano Caldeira, Santos, São Paulo, Brazil|1135.0|794
