Paulista|9|São Paulo|Inter de Limeira|São Paulo|São Paulo|Estádio Cícero Pompeu de Toledo|15/02/2023|19:35|KIT5|Estádio Cícero Pompeu de Toledo->Estádio Cícero Pompeu de Toledo|2023-02-09 20:34:00|0:00
Paulista|9|Mirassol|Ituano|Mirassol|São Paulo|Estádio José Maria de Campos Maia|16/02/2023|16:00|VAN1|Estádio Santa Cruz->Estádio José Maria de Campos Maia|2023-02-15 17:31:00|2:59
Paulista|9|Santo André|Santos|Santo André|São Paulo|Estádio Bruno José Daniel|16/02/2023|17:30|KIT4|Estádio Bruno José Daniel->Arena BRB Mané Garrincha|2023-02-13 11:58:00|12:02
Paulista|9|Corinthians|Palmeiras|São Paulo|São Paulo|Neo Química Arena|16/02/2023|19:30|KIT6|Neo Química Arena->Estádio Primeiro de Maio|2023-02-14 00:31:00|1:29
Paulista|10|Ferroviária|Guarani|Araraquara|São Paulo|Estádio Doutor Adhemar de Barros|18/02/2023|14:00|VAN1|Estádio Doutor Adhemar de Barros->Estádio José Maria de Campos Maia|2023-02-17 15:59:00|2:31
Paulista|10|Inter de Limeira|Água Santa|Limeira|São Paulo|Estádio Major José Levy Sobrinho|18/02/2023|14:00|KIT1|Estádio Distrital do Jardim Inamar->Estádio Major José Levy Sobrinho|2023-02-15 17:59:00|2:31
Paulista|10|São Bernardo FC|Botafogo SP|São Bernardo do Campo|São Paulo|Estádio Primeiro de Maio|19/02/2023|14:00|KIT2|Estádio Brinco de Ouro da Princesa->Estádio Primeiro de Maio|2023-02-16 18:00:00|2:30
Paulista|10|Santos|Portuguesa|Santos|São Paulo|Estádio Urbano Caldeira|19/02/2023|14:00|KIT3|Estádio Urbano Caldeira->Estádio Dr. Oswaldo Teixeira Duarte|2023-02-16 18:41:00|1:49
Paulista|10|Corinthians|Mirassol|São Paulo|São Paulo|Neo Química Arena|19/02/2023|16:30|KIT4|Estádio Bruno José Daniel->Neo Química Arena|2023-02-16 21:39:00|1:21
Paulista|10|Ituano|Santo André|Itu|São Paulo|Estádio Municipal Dr. Novelli Júnior|19/02/2023|18:40|VAN1|Estádio Doutor Adhemar de Barros->Estádio Municipal Dr. Novelli Júnior|2023-02-18 20:06:00|3:04
Paulista|10|San Bento|São Paulo|Sorocaba|São Paulo|Estádio Municipal Walter Ribeiro|21/02/2023|17:30|VAN1|Estádio Municipal Dr. Novelli Júnior->Estádio Municipal Walter Ribeiro|2023-02-20 21:02:00|0:58
Paulista|8|Ituano|São Bernardo FC|Itu|São Paulo|Estádio Municipal Dr. Novelli Júnior|22/02/2023|17:30|VAN1|Estádio Municipal Dr. Novelli Júnior->Estádio Municipal Walter Ribeiro|2023-02-21 21:02:00|0:58
Paulista|10|Palmeiras|Bragantino|São Paulo|São Paulo|Allianz Parque|22/02/2023|19:35|KIT1|Allianz Parque->Estádio Major José Levy Sobrinho|2023-02-19 23:10:00|2:55
Paulista|11|Água Santa|Botafogo SP|São Paulo|São Paulo|Estádio Distrital do Jardim Inamar|25/02/2023|13:00|VAN1|Estádio Municipal Dr. Novelli Júnior->Estádio Distrital do Jardim Inamar|2023-02-24 15:33:00|1:57
Paulista|11|Bragantino|Ituano|Bragança Paulista|São Paulo|Estádio Nabi Abi Chedid|25/02/2023|14:00|KIT2|Estádio Primeiro de Maio->Estádio Nabi Abi Chedid|2023-02-22 17:59:00|2:31
Paulista|11|Inter de Limeira|Guarani|Sorocaba|São Paulo|Estádio Municipal Walter Ribeiro|25/02/2023|14:00|KIT3|Estádio Municipal Walter Ribeiro->Estádio Urbano Caldeira|2023-02-22 17:30:00|3:00
Paulista|11|São Paulo|São Bernardo FC|São Paulo|São Paulo|Estádio Cícero Pompeu de Toledo|25/02/2023|16:30|KIT4|Neo Química Arena->Estádio Cícero Pompeu de Toledo|2023-02-22 21:23:00|1:37
Paulista|11|Santos|Corinthians|Santos|São Paulo|Estádio Urbano Caldeira|26/02/2023|14:00|VAN1|Estádio Distrital do Jardim Inamar->Estádio Urbano Caldeira|2023-02-25 16:38:00|1:52
Paulista|11|Palmeiras|Ferroviária|São Paulo|São Paulo|Allianz Parque|26/02/2023|16:30|KIT1|Allianz Parque->Allianz Parque|2023-02-19 23:10:00|0:00
Paulista|11|Portuguesa|San Bento|São Paulo|São Paulo|Estádio Dr. Oswaldo Teixeira Duarte|26/02/2023|18:40|KIT5|Estádio Cícero Pompeu de Toledo->Estádio Dr. Oswaldo Teixeira Duarte|2023-02-24 00:10:00|1:00
Paulista|11|Santo André|Mirassol|Santo André|São Paulo|Estádio Bruno José Daniel|27/02/2023|18:00|VAN1|Estádio Urbano Caldeira->Estádio Bruno José Daniel|2023-02-26 20:52:00|1:38
Paulista|12|Corinthians|Santo André|São Paulo|São Paulo|Neo Química Arena|04/03/2023|16:30|VAN1|Estádio Bruno José Daniel->Neo Química Arena|2023-03-03 19:39:00|1:21
Paulista|12|São Bernardo FC|Água Santa|São Bernardo do Campo|São Paulo|Estádio Primeiro de Maio|05/03/2023|14:00|KIT1|Estádio Primeiro de Maio->Allianz Parque|2023-03-02 17:18:00|3:12
Paulista|12|San Bento|Bragantino|Sorocaba|São Paulo|Estádio Municipal Walter Ribeiro|05/03/2023|14:00|KIT2|Estádio Municipal Walter Ribeiro->Estádio Nabi Abi Chedid|2023-03-02 17:59:00|2:31
Paulista|12|Mirassol|Portuguesa|Mirassol|São Paulo|Estádio José Maria de Campos Maia|05/03/2023|14:00|KIT3|Estádio José Maria de Campos Maia->Estádio Municipal Walter Ribeiro|2023-03-02 15:34:00|4:56
Paulista|12|Ituano|Santos|Itu|São Paulo|Estádio Municipal Dr. Novelli Júnior|05/03/2023|14:00|KIT4|Estádio Municipal Dr. Novelli Júnior->Estádio Cícero Pompeu de Toledo|2023-03-02 18:42:00|1:48
