Mineiro|3|Betim EC|Atlético Mineiro|Ipatinga|Minas Gerais|Estádio João Lamego Neto|04/02/2023|17:00|KIT17|Estádio Santa Cruz->Estádio João Lamego Neto|2023-02-01 12:55:00|10:35
Paulista|6|Ituano|Água Santa|Itu|São Paulo|Estádio Municipal Dr. Novelli Júnior|05/02/2023|09:00|KIT3|Estádio Municipal Dr. Novelli Júnior->Estádio Parque Esportivo Montanha dos Vinhedos|2023-02-02 00:54:00|14:36
Paulista|6|Santo André|São Paulo|Santo André|São Paulo|Estádio Bruno José Daniel|05/02/2023|14:00|KIT4|Estádio José Maria de Campos Maia->Estádio Bruno José Daniel|2023-02-02 14:12:00|6:18
Gaucho|5|Caxias|Esportivo|Caxias do Sul|Rio Grande do Sul|Estádio Francisco Stédile|05/02/2023|14:00|KIT1|Estádio José Pinheiro Borda->Estádio Francisco Stédile|2023-02-02 17:30:00|3:00
Paulista|6|Corinthians|Botafogo SP|São Paulo|São Paulo|Neo Química Arena|05/02/2023|16:30|KIT8|Estádio Bento da Silva Freitas->Neo Química Arena|2023-02-02 06:46:00|16:14
Gaucho|5|Ypiranga Erechim|Juventude|Erechim|Rio Grande do Sul|Estádio Olímpico Colosso da Lagoa|05/02/2023|16:30|KIT18|Estádio Olímpico Colosso da Lagoa->Estádio dos Eucaliptos|2023-02-02 18:18:00|4:42
Gaucho|5|São José RS|Brasil de Pelotas|Porto Alegre|Rio Grande do Sul|Estádio Francisco Novelletto Neto|05/02/2023|17:00|KIT19|Estádio Francisco Novelletto Neto->Estádio José Mammoud Abbas|2023-02-01 23:17:00|24:13
Gaucho|5|Avenida|São Luiz|Santa Cruz do Sul|Rio Grande do Sul|Estádio dos Eucaliptos|05/02/2023|17:00|KIT20|Estádio dos Eucaliptos->Estádio dos Eucaliptos|0|0:00
Paulista|6|Portuguesa|Inter de Limeira|São Paulo|São Paulo|Estádio Dr. Oswaldo Teixeira Duarte|05/02/2023|18:30|KIT21|Estádio Dr. Oswaldo Teixeira Duarte->Estádio Dr. Oswaldo Teixeira Duarte|0|0:00
Gaucho|5|Novo Hamburgo|Internacional|Novo Hamburgo|Rio Grande do Sul|Estádio do Vale|05/02/2023|18:30|KIT6|Estádio Alfredo Jaconi->Estádio do Vale|2023-02-02 22:49:00|2:11
Paulista|7|Mirassol|Ferroviária|Mirassol|São Paulo|Estádio José Maria de Campos Maia|07/02/2023|17:30|KIT5|Estádio 19 de Outubro->Estádio José Maria de Campos Maia|2023-02-04 07:55:00|16:05
Mineiro|4|Athletic Club|América Mineiro|São João Del Rei|Minas Gerais|Estádio Joaquim Portugal|07/02/2023|18:00|KIT7|Estádio José Mammoud Abbas->Estádio Joaquim Portugal|2023-02-04 16:16:00|8:14
Mineiro|4|Cruzeiro|Pouso Alegre|Belo Horizonte|Minas Gerais|Estádio Raimundo Sampaio|07/02/2023|19:30|KIT9|Estádio Raimundo Sampaio->Estádio Municipal Walter Ribeiro|2023-02-04 17:56:00|8:04
Gaucho|6|Novo Hamburgo|Brasil de Pelotas|Novo Hamburgo|Rio Grande do Sul|Estádio do Vale|08/02/2023|17:00|KIT1|Estádio do Vale->Estádio Francisco Stédile|2023-02-05 21:11:00|2:19
Mineiro|4|Atlético Mineiro|Democrata SL|Belo Horizonte|Minas Gerais|Estádio Raimundo Sampaio|08/02/2023|17:15|KIT2|Arena do Grêmio->Estádio Raimundo Sampaio|2023-02-05 04:09:00|19:36
Paulista|7|Bragantino|São Paulo|Bragança Paulista|São Paulo|Estádio Nabi Abi Chedid|08/02/2023|17:30|KIT3|Estádio Municipal Dr. Novelli Júnior->Estádio Nabi Abi Chedid|2023-02-05 21:50:00|2:10
Gaucho|6|São Luiz|Esportivo|Ijuí|Rio Grande do Sul|Estádio 19 de Outubro|08/02/2023|18:00|KIT10|Estádio 19 de Outubro->Estádio Brinco de Ouro da Princesa|2023-02-05 08:54:00|15:36
Mineiro|4|CA Patrocinense|Tombense|Patrocínio|Minas Gerais|Estádio Pedro Alves do Nascimento|08/02/2023|18:00|KIT11|Estádio Pedro Alves do Nascimento->Estádio Doutor Adhemar de Barros|2023-02-05 19:18:00|5:12
Mineiro|4|Caldense|Betim EC|Poços de Caldas|Minas Gerais|Estádio Dr. Ronaldo Junqueira|08/02/2023|18:00|KIT4|Estádio Dr. Ronaldo Junqueira->Estádio Bruno José Daniel|2023-02-05 20:18:00|4:12
Paulista|7|Guarani|Portuguesa|Campinas|São Paulo|Estádio Brinco de Ouro da Princesa|08/02/2023|18:30|KIT8|Estádio Brinco de Ouro da Princesa->Neo Química Arena|2023-02-05 22:49:00|2:11
Paulista|7|Botafogo SP|Ituano|Ribeirão Preto|São Paulo|Estádio Santa Cruz|08/02/2023|18:30|KIT12|Arena do Jacaré->Estádio Santa Cruz|2023-02-05 17:25:00|7:35
Mineiro|4|Villa Nova|Democrata GV|Nova Lima|Minas Gerais|Estádio Municipal Castor de Cifuentes|08/02/2023|18:30|KIT13|Arena BRB Mané Garrincha->Estádio Municipal Castor de Cifuentes|2023-02-05 15:32:00|9:28
Gaucho|6|Internacional|Caxias|Porto Alegre|Rio Grande do Sul|Estádio José Pinheiro Borda|08/02/2023|19:30|KIT6|Estádio do Vale->Estádio José Pinheiro Borda|2023-02-06 00:36:00|1:24
Paulista|7|Santos|San Bento|Santos|São Paulo|Estádio Urbano Caldeira|08/02/2023|19:35|KIT14|Estádio Urbano Caldeira->Estádio Municipal Irmão Gino Maria Rossi|2023-02-05 21:51:00|4:14
Paulista|7|Santo André|Água Santa|Santo André|São Paulo|Estádio Bruno José Daniel|09/02/2023|16:00|KIT15|Estádio Cícero Pompeu de Toledo->Estádio Bruno José Daniel|2023-02-06 20:56:00|1:34
Gaucho|6|Avenida|Aimoré|Santa Cruz do Sul|Rio Grande do Sul|Estádio dos Eucaliptos|09/02/2023|17:00|KIT16|Estádio Soares de Azevedo->Estádio dos Eucaliptos|2023-02-06 00:21:00|23:09
Gaucho|6|Ypiranga Erechim|São José RS|Erechim|Rio Grande do Sul|Estádio Olímpico Colosso da Lagoa|09/02/2023|17:00|KIT17|Estádio Olímpico Colosso da Lagoa->Estádio João Lamego Neto|2023-02-06 01:57:00|21:33
Paulista|7|Palmeiras|Inter de Limeira|São Paulo|São Paulo|Allianz Parque|09/02/2023|17:30|KIT18|Allianz Parque->Estádio Olímpico Colosso da Lagoa|2023-02-06 14:42:00|9:18
Gaucho|6|Juventude|Grêmio|Caxias do Sul|Rio Grande do Sul|Estádio Alfredo Jaconi|09/02/2023|17:30|KIT19|Estádio Francisco Novelletto Neto->Estádio Alfredo Jaconi|2023-02-06 21:07:00|2:53
Paulista|7|São Bernardo FC|Corinthians|São Bernardo do Campo|São Paulo|Estádio Primeiro de Maio|09/02/2023|19:30|KIT20|Estádio dos Eucaliptos->Estádio Primeiro de Maio|2023-02-06 10:52:00|15:08
Mineiro|5|Caldense|Villa Nova|Poços de Caldas|Minas Gerais|Estádio Dr. Ronaldo Junqueira|11/02/2023|14:00|KIT4|Estádio Dr. Ronaldo Junqueira->Estádio Dr. Ronaldo Junqueira|2023-02-05 20:18:00|0:00
Mineiro|5|América Mineiro|Democrata GV|Belo Horizonte|Minas Gerais|Estádio Raimundo Sampaio|11/02/2023|16:00|KIT2|Estádio Raimundo Sampaio->Estádio Raimundo Sampaio|2023-02-05 04:09:00|0:00
Paulista|8|Ferroviária|Botafogo SP|Araraquara|São Paulo|Estádio Doutor Adhemar de Barros|11/02/2023|16:30|KIT5|Estádio Doutor Adhemar de Barros->Estádio José Maria de Campos Maia|2023-02-08 20:29:00|2:31
Paulista|8|San Bento|Guarani|Sorocaba|São Paulo|Estádio Municipal Walter Ribeiro|11/02/2023|17:00|KIT3|Estádio Municipal Walter Ribeiro->Estádio Nabi Abi Chedid|2023-02-08 20:59:00|2:31
Gaucho|7|Esportivo|Novo Hamburgo|Bento Gonçalves|Rio Grande do Sul|Estádio Parque Esportivo Montanha dos Vinhedos|11/02/2023|17:00|KIT1|Estádio Parque Esportivo Montanha dos Vinhedos->Estádio do Vale|2023-02-08 21:13:00|2:17
Paulista|8|Bragantino|Mirassol|Bragança Paulista|São Paulo|Estádio Nabi Abi Chedid|11/02/2023|18:30|KIT7|Estádio Nabi Abi Chedid->Estádio Joaquim Portugal|2023-02-08 19:37:00|5:23
Gaucho|7|Brasil de Pelotas|Internacional|Pelotas|Rio Grande do Sul|Estádio Bento da Silva Freitas|11/02/2023|18:30|KIT9|Estádio Bento da Silva Freitas->Estádio Raimundo Sampaio|2023-02-08 02:54:00|22:06
